Subj	Date	SoundStim	arousal1.RT	arousal1.RESP	valence1.RT	valence1.RESP
10962	20120330	 311.wav	 2304	 4	 1158	 4	
10962	20120330	 113.wav	 1408	 5	 458	 5	
10962	20120330	 289.wav	 2362	 4	 2987	 5	
10962	20120330	 366.wav	 1410	 4	 771	 4	
10962	20120330	 111.wav	 1898	 5	 1655	 6	
10962	20120330	 110.wav	 1930	 4	 1525	 3	
10962	20120330	 732.wav	 2561	 3	 1673	 6	
10962	20120330	 360.wav	 1450	 4	 746	 5	
10962	20120330	 382.wav	 883	 5	 667	 5	
10962	20120330	 624.wav	 1647	 4	 1358	 6	
10962	20120330	 367.wav	 1318	 4	 1099	 4	
10962	20120330	 244.wav	 1599	 4	 1665	 6	
10962	20120330	 422.wav	 1291	 4	 1313	 6	
10962	20120330	 284.wav	 1635	 3	 1259	 8	
10962	20120330	 722.wav	 1239	 5	 679	 5	
10962	20120330	 378.wav	 1029	 5	 1182	 6	
10962	20120330	 708.wav	 2874	 4	 1526	 6	
10962	20120330	 376.wav	 539	 5	 529	 5	
10962	20120330	 720.wav	 1273	 5	 624	 5	
10962	20120330	 255.wav	 1704	 4	 988	 7	
10962	20120330	 221.wav	 1962	 6	 2565	 4	
10962	20120330	 363.wav	 2227	 3	 2889	 3	
10962	20120330	 115.wav	 968	 4	 1635	 6	
10962	20120330	 717.wav	 1184	 5	 1179	 4	
10962	20120330	 105.wav	 1482	 4	 1384	 6	
10962	20120330	 723.wav	 2277	 5	 545	 5	
10962	20120330	 820.wav	 2131	 4	 1326	 4	
10962	20120330	 377.wav	 561	 6	 1470	 4	
10962	20120330	 170.wav	 1779	 6	 1796	 5	
10962	20120330	 226.wav	 2002	 4	 1860	 4	
10965	20120405	 115.wav	 4539	 5	 978	 5	
10965	20120405	 708.wav	 7800	 6	 4207	 5	
10965	20120405	 376.wav	 4844	 5	 895	 5	
10965	20120405	 252.wav	 1679	 5	 654	 5	
10965	20120405	 815.wav	 6078	 2	 4844	 4	
10965	20120405	 224.wav	 1745	 5	 669	 5	
10965	20120405	 817.wav	 1492	 5	 3210	 4	
10965	20120405	 116.wav	 7273	 6	 1263	 5	
10965	20120405	 289.wav	 3967	 5	 1311	 5	
10965	20120405	 375.wav	 3747	 5	 330	 5	
10965	20120405	 132.wav	 459	 5	 10370	 5	
10965	20120405	 353.wav	 8458	 5	 2694	 6	
10965	20120405	 820.wav	 5578	 4	 3462	 8	
10965	20120405	 244.wav	 4059	 6	 1462	 5	
10965	20120405	 728.wav	 9206	 6	 986	 5	
10965	20120405	 502.wav	 1477	 6	 2788	 5	
10965	20120405	 424.wav	 732	 5	 1793	 4	
10965	20120405	 601.wav	 2978	 5	 6617	 5	
10965	20120405	 378.wav	 8305	 5	 3251	 5	
10965	20120405	 816.wav	 4813	 5	 2465	 4	
10965	20120405	 377.wav	 4687	 4	 1376	 5	
10965	20120405	 370.wav	 5002	 5	 1014	 5	
10965	20120405	 719.wav	 4049	 7	 15586	 5	
10965	20120405	 105.wav	 3266	 6	 1262	 5	
10965	20120405	 722.wav	 2071	 5	 413	 5	
10965	20120405	 415.wav	 657	 5	 1169	 4	
10965	20120405	 254.wav	 3395	 4	 521	 5	
10965	20120405	 723.wav	 1190	 5	 1056	 5	
10965	20120405	 700.wav	 1998	 6	 1470	 5	
10965	20120405	 624.wav	 1486	 5	 356	 4	
10965	20120405	 260.wav	 13334	 8	 1112	 5	
10965	20120405	 422.wav	 4647	 6	 369	 5	
10965	20120405	 360.wav	 621	 6	 271	 5	
10965	20120405	 296.wav	 6393	 5	 604	 5	
10965	20120405	 712.wav	 2264	 5	 342	 5	
10965	20120405	 602.wav	 3864	 4	 628	 5	
10965	20120405	 724.wav	 2480	 5	 461	 5	
10965	20120405	 355.wav	 2210	 5	 587	 5	
10965	20120405	 261.wav	 7366	 6	 320	 5	
10965	20120405	 358.wav	 12453	 5	 476	 5	
10965	20120405	 717.wav	 6523	 4	 968	 5	
10965	20120405	 106.wav	 7091	 5	 729	 5	
10965	20120405	 373.wav	 431	 5	 506	 5	
10965	20120405	 365.wav	 433	 5	 2091	 6	
10965	20120405	 111.wav	 8064	 7	 1917	 5	
10965	20120405	 374.wav	 330	 5	 265	 5	
10965	20120405	 714.wav	 499	 6	 283	 5	
10965	20120405	 382.wav	 2268	 5	 680	 5	
10965	20120405	 sarahordaz.wav	 4786	 6	 336	 5	
10965	20120405	 322.wav	 3438	 5	 292	 5	
10965	20120405	 221.wav	 404	 5	 320	 5	
10965	20120405	 705.wav	 7103	 5	 1700	 5	
10965	20120405	 802.wav	 8502	 5	 552	 5	
10965	20120405	 262.wav	 18253	 4	 2577	 5	
10965	20120405	 709.wav	 21919	 5	 499	 5	
10965	20120405	 352.wav	 3713	 5	 363	 5	
10965	20120405	 255.wav	 322	 8	 1657	 5	
10965	20120405	 626.wav	 1921	 5	 588	 5	
10965	20120405	 363.wav	 25197	 5	 793	 5	
10965	20120405	 284.wav	 716	 7	 499	 5	
10965	20120405	 420.wav	 803	 6	 1302	 5	
10965	20120405	 720.wav	 6498	 5	 768	 5	
10965	20120405	 711.wav	 1309	 6	 506	 5	
10965	20120405	 277.wav	 402	 6	 725	 5	
10965	20120405	 170.wav	 1092	 5	 986	 5	
10965	20120405	 110.wav	 2680	 5	 533	 5	
10965	20120405	 366.wav	 1821	 4	 604	 5	
10965	20120405	 716.wav	 289	 4	 376	 5	
10965	20120405	 275.wav	 526	 6	 395	 5	
10965	20120405	 627.wav	 1601	 5	 490	 5	
10965	20120405	 311.wav	 2156	 5	 247	 5	
10965	20120405	 808.wav	 8329	 5	 3775	 5	
10965	20120405	 113.wav	 1675	 5	 778	 5	
10965	20120405	 276.wav	 1118	 7	 396	 5	
10965	20120405	 698.wav	 1945	 5	 740	 5	
10965	20120405	 220.wav	 2961	 5	 546	 5	
10965	20120405	 732.wav	 73	 6	 1082	 5	
10965	20120405	 701.wav	 962	 5	 1053	 5	
10965	20120405	 171.wav	 7293	 5	 1097	 5	
10965	20120405	 368.wav	 2688	 5	 390	 5	
10965	20120405	 713.wav	 2012	 6	 420	 5	
10965	20120405	 367.wav	 408	 4	 435	 5	
10965	20120405	 351.wav	 2127	 5	 474	 5	
10965	20120405	 241.wav	 1091	 5	 298	 5	
10965	20120405	 226.wav	 380	 5	 257	 5	
10972	20120417	 709.wav	 4356	 2	 5506	 4	
10972	20120417	 132.wav	 2840	 6	 2549	 5	
10972	20120417	 378.wav	 2655	 2	 2037	 3	
10972	20120417	 116.wav	 3614	 2	 2571	 7	
10972	20120417	 224.wav	 2444	 3	 4714	 4	
10972	20120417	 221.wav	 2441	 4	 1719	 3	
10972	20120417	 355.wav	 1602	 2	 1708	 2	
10972	20120417	 820.wav	 2120	 1	 995	 1	
10972	20120417	 424.wav	 2773	 1	 2189	 9	
10972	20120417	 277.wav	 2789	 1	 1317	 9	
10972	20120417	 808.wav	 1099	 3	 2049	 3	
10972	20120417	 377.wav	 2488	 8	 1397	 5	
10972	20120417	 722.wav	 1375	 5	 610	 5	
10972	20120417	 111.wav	 3668	 3	 2799	 7	
10972	20120417	 624.wav	 2310	 2	 1275	 8	
10972	20120417	 351.wav	 1115	 3	 1009	 2	
10972	20120417	 717.wav	 1474	 1	 1673	 2	
10972	20120417	 105.wav	 1846	 3	 2309	 7	
10972	20120417	 262.wav	 2089	 9	 1749	 5	
10972	20120417	 708.wav	 4337	 5	 3128	 7	
10972	20120417	 705.wav	 1650	 5	 1858	 6	
10972	20120417	 241.wav	 1626	 4	 1265	 9	
10972	20120417	 626.wav	 1027	 2	 1539	 9	
10972	20120417	 601.wav	 568	 3	 948	 3	
10972	20120417	 802.wav	 1334	 4	 1811	 3	
10972	20120417	 366.wav	 2141	 2	 823	 2	
10972	20120417	 110.wav	 1528	 3	 1581	 4	
10972	20120417	 698.wav	 1256	 6	 2919	 6	
10972	20120417	 701.wav	 1401	 5	 1180	 5	
10972	20120417	 352.wav	 1207	 1	 865	 1	
10972	20120417	 360.wav	 1693	 2	 1066	 2	
10972	20120417	 719.wav	 2947	 2	 3044	 8	
10972	20120417	 720.wav	 698	 5	 392	 5	
10972	20120417	 374.wav	 2300	 6	 1137	 5	
10972	20120417	 375.wav	 3613	 6	 1818	 4	
10972	20120417	 296.wav	 2061	 3	 1708	 7	
10972	20120417	 244.wav	 1474	 3	 1840	 8	
10972	20120417	 815.wav	 1991	 2	 793	 2	
10972	20120417	 sarahordaz.wav	 2473	 8	 1421	 3	
10972	20120417	 284.wav	 2788	 2	 2205	 9	
10972	20120417	 353.wav	 1670	 2	 1460	 1	
10972	20120417	 365.wav	 1054	 3	 950	 3	
10972	20120417	 816.wav	 1438	 8	 1022	 2	
10972	20120417	 502.wav	 710	 3	 2244	 7	
10972	20120417	 723.wav	 915	 5	 1953	 6	
10972	20120417	 712.wav	 1619	 1	 781	 9	
10972	20120417	 415.wav	 1473	 2	 1830	 3	
10972	20120417	 724.wav	 1625	 5	 1649	 6	
10972	20120417	 289.wav	 1194	 2	 1524	 8	
10972	20120417	 376.wav	 827	 3	 2651	 7	
10972	20120417	 711.wav	 841	 1	 874	 9	
10972	20120417	 370.wav	 1145	 4	 1285	 4	
10972	20120417	 382.wav	 1698	 5	 2791	 6	
10972	20120417	 226.wav	 744	 2	 1662	 1	
10972	20120417	 255.wav	 3205	 2	 541	 9	
10972	20120417	 275.wav	 554	 1	 951	 9	
10972	20120417	 311.wav	 612	 2	 415	 2	
10972	20120417	 602.wav	 1433	 4	 1122	 6	
10972	20120417	 627.wav	 1832	 4	 1679	 7	
10972	20120417	 113.wav	 1031	 5	 2545	 6	
10972	20120417	 363.wav	 661	 2	 925	 2	
10972	20120417	 170.wav	 2213	 6	 1060	 6	
10972	20120417	 254.wav	 403	 2	 559	 2	
10972	20120417	 322.wav	 1380	 5	 1543	 6	
10972	20120417	 115.wav	 338	 1	 400	 9	
10972	20120417	 171.wav	 1404	 6	 1796	 4	
10972	20120417	 817.wav	 574	 2	 961	 2	
10972	20120417	 261.wav	 492	 2	 540	 9	
10972	20120417	 260.wav	 592	 2	 492	 9	
10972	20120417	 422.wav	 387	 1	 406	 9	
10972	20120417	 367.wav	 1035	 1	 420	 1	
10972	20120417	 716.wav	 341	 1	 339	 1	
10972	20120417	 220.wav	 410	 2	 341	 2	
10972	20120417	 420.wav	 619	 1	 317	 9	
10972	20120417	 276.wav	 459	 1	 956	 9	
10972	20120417	 106.wav	 490	 1	 482	 9	
10972	20120417	 728.wav	 472	 5	 1467	 6	
10972	20120417	 713.wav	 1764	 1	 318	 9	
10972	20120417	 252.wav	 3997	 4	 1114	 7	
10972	20120417	 700.wav	 535	 5	 476	 6	
10972	20120417	 368.wav	 1414	 2	 2055	 3	
10972	20120417	 732.wav	 853	 2	 526	 8	
10972	20120417	 358.wav	 2012	 4	 1140	 6	
10972	20120417	 714.wav	 538	 2	 350	 8	
10972	20120417	 373.wav	 927	 5	 499	 6	
10974	20120421	 351.wav	 4300	 4	 2413	 3	
10974	20120421	 244.wav	 3907	 8	 1796	 7	
10974	20120421	 424.wav	 6915	 5	 2039	 9	
10974	20120421	 728.wav	 485	 5	 1141	 5	
10974	20120421	 377.wav	 4824	 5	 3995	 6	
10974	20120421	 sarahordaz.wav	 3329	 4	 2987	 1	
10974	20120421	 241.wav	 3954	 8	 10128	 7	
10974	20120421	 700.wav	 4431	 8	 4409	 5	
10974	20120421	 376.wav	 3694	 4	 1824	 5	
10974	20120421	 708.wav	 1936	 9	 1956	 8	
10974	20120421	 252.wav	 894	 5	 1708	 5	
10974	20120421	 716.wav	 1271	 1	 1414	 1	
10974	20120421	 724.wav	 3000	 7	 2838	 4	
10974	20120421	 820.wav	 471	 1	 695	 1	
10974	20120421	 170.wav	 4670	 7	 2847	 5	
10974	20120421	 116.wav	 353	 9	 367	 9	
10974	20120421	 370.wav	 2601	 6	 3145	 5	
10974	20120421	 171.wav	 645	 6	 935	 5	
10974	20120421	 373.wav	 483	 3	 2482	 8	
10974	20120421	 132.wav	 1124	 5	 1641	 8	
10974	20120421	 701.wav	 1763	 6	 3526	 5	
10974	20120421	 322.wav	 1006	 9	 439	 8	
10974	20120421	 363.wav	 943	 4	 1403	 2	
10974	20120421	 368.wav	 1250	 9	 674	 9	
10974	20120421	 602.wav	 2596	 3	 4451	 3	
10974	20120421	 719.wav	 5402	 5	 7532	 8	
10974	20120421	 106.wav	 4145	 3	 4376	 7	
10974	20120421	 284.wav	 4230	 3	 1841	 9	
10974	20120421	 382.wav	 2341	 7	 4199	 8	
10974	20120421	 502.wav	 592	 7	 1418	 9	
10974	20120421	 808.wav	 5029	 6	 2303	 5	
10974	20120421	 624.wav	 2139	 5	 2861	 6	
10974	20120421	 366.wav	 1352	 1	 1396	 1	
10974	20120421	 714.wav	 1258	 2	 2633	 8	
10974	20120421	 113.wav	 2947	 9	 4540	 3	
10974	20120421	 105.wav	 1648	 8	 4335	 7	
10974	20120421	 262.wav	 1959	 9	 2922	 7	
10974	20120421	 226.wav	 2574	 5	 2679	 4	
10974	20120421	 220.wav	 814	 3	 297	 2	
10974	20120421	 723.wav	 3787	 9	 2059	 8	
10974	20120421	 355.wav	 323	 1	 2672	 2	
10974	20120421	 713.wav	 2000	 5	 5017	 9	
10974	20120421	 422.wav	 2854	 5	 4043	 5	
10974	20120421	 358.wav	 2217	 9	 666	 5	
10974	20120421	 221.wav	 1934	 9	 498	 5	
10974	20120421	 815.wav	 298	 1	 457	 1	
10974	20120421	 255.wav	 352	 9	 1044	 9	
10974	20120421	 375.wav	 426	 5	 731	 2	
10974	20120421	 722.wav	 373	 5	 1121	 2	
10974	20120421	 717.wav	 1530	 1	 551	 1	
10974	20120421	 311.wav	 347	 1	 329	 1	
10974	20120421	 360.wav	 1322	 1	 318	 2	
10974	20120421	 705.wav	 631	 5	 505	 5	
10974	20120421	 711.wav	 424	 5	 1105	 9	
10974	20120421	 415.wav	 560	 2	 1548	 4	
10974	20120421	 802.wav	 333	 3	 1868	 5	
10974	20120421	 365.wav	 1795	 5	 4716	 6	
10974	20120421	 601.wav	 594	 3	 214	 1	
10974	20120421	 111.wav	 199	 5	 283	 4	
10974	20120421	 374.wav	 444	 8	 766	 5	
10974	20120421	 115.wav	 768	 6	 253	 9	
10974	20120421	 353.wav	 150	 1	 373	 1	
10974	20120421	 254.wav	 1503	 5	 1228	 4	
10974	20120421	 732.wav	 733	 4	 506	 8	
10974	20120421	 698.wav	 953	 5	 909	 5	
10974	20120421	 261.wav	 1841	 4	 553	 8	
10974	20120421	 817.wav	 2628	 4	 3546	 5	
10974	20120421	 277.wav	 418	 4	 4924	 9	
10974	20120421	 627.wav	 1115	 9	 1817	 5	
10974	20120421	 352.wav	 4424	 9	 380	 6	
10974	20120421	 289.wav	 1688	 4	 246	 9	
10974	20120421	 420.wav	 2015	 6	 415	 7	
10974	20120421	 367.wav	 5369	 2	 271	 1	
10974	20120421	 378.wav	 1444	 6	 4211	 6	
10974	20120421	 296.wav	 7936	 6	 577	 8	
10974	20120421	 260.wav	 2876	 4	 3096	 7	
10974	20120421	 276.wav	 537	 3	 382	 9	
10974	20120421	 224.wav	 4993	 6	 309	 5	
10974	20120421	 816.wav	 299	 4	 875	 4	
10974	20120421	 626.wav	 2498	 3	 286	 8	
10974	20120421	 275.wav	 2299	 1	 1040	 9	
10974	20120421	 720.wav	 2783	 6	 10846	 5	
10974	20120421	 110.wav	 751	 3	 460	 9	
10974	20120421	 712.wav	 620	 5	 661	 6	
10974	20120421	 709.wav	 3228	 4	 466	 4	
10975	20120423	 115.wav	 1959	 3	 2578	 7	
10975	20120423	 376.wav	 2300	 3	 2472	 8	
10975	20120423	 712.wav	 2588	 4	 2772	 7	
10975	20120423	 716.wav	 1255	 2	 1422	 7	
10975	20120423	 424.wav	 1773	 5	 3366	 7	
10975	20120423	 105.wav	 1869	 3	 580	 7	
10975	20120423	 717.wav	 881	 2	 1545	 7	
10975	20120423	 415.wav	 677	 2	 420	 8	
10975	20120423	 241.wav	 455	 3	 503	 8	
10975	20120423	 116.wav	 744	 5	 477	 6	
10975	20120423	 366.wav	 2238	 2	 741	 8	
10975	20120423	 352.wav	 673	 2	 3193	 8	
10975	20120423	 370.wav	 1001	 2	 579	 8	
10975	20120423	 723.wav	 505	 2	 407	 9	
10975	20120423	 284.wav	 1449	 9	 537	 5	
10975	20120423	 624.wav	 719	 5	 1493	 7	
10975	20120423	 602.wav	 531	 2	 385	 9	
10975	20120423	 353.wav	 591	 2	 507	 9	
10975	20120423	 111.wav	 313	 2	 592	 9	
10975	20120423	 815.wav	 679	 2	 503	 7	
10975	20120423	 627.wav	 2279	 2	 395	 9	
10975	20120423	 373.wav	 367	 2	 267	 9	
10975	20120423	 420.wav	 2346	 5	 509	 7	
10975	20120423	 110.wav	 521	 1	 375	 9	
10975	20120423	 226.wav	 658	 1	 362	 9	
10975	20120423	 367.wav	 886	 2	 365	 8	
10975	20120423	 719.wav	 1838	 3	 749	 8	
10975	20120423	 817.wav	 1001	 1	 395	 9	
10975	20120423	 261.wav	 517	 5	 579	 7	
10975	20120423	 355.wav	 460	 2	 333	 8	
10975	20120423	 322.wav	 418	 3	 356	 8	
10975	20120423	 289.wav	 2993	 7	 408	 5	
10975	20120423	 255.wav	 1594	 9	 444	 5	
10975	20120423	 711.wav	 587	 6	 1469	 6	
10975	20120423	 808.wav	 738	 3	 518	 7	
10975	20120423	 275.wav	 720	 9	 2486	 4	
10975	20120423	 728.wav	 618	 5	 413	 8	
10975	20120423	 220.wav	 2582	 1	 1782	 9	
10975	20120423	 708.wav	 540	 5	 537	 9	
10975	20120423	 709.wav	 552	 5	 389	 6	
10975	20120423	 252.wav	 535	 5	 381	 8	
10975	20120423	 601.wav	 823	 3	 432	 8	
10975	20120423	 276.wav	 447	 9	 2561	 5	
10975	20120423	 724.wav	 568	 5	 467	 8	
10975	20120423	 365.wav	 643	 3	 3052	 8	
10975	20120423	 732.wav	 1973	 5	 455	 6	
10975	20120423	 375.wav	 2401	 4	 450	 8	
10975	20120423	 701.wav	 488	 5	 432	 8	
10975	20120423	 296.wav	 773	 8	 2852	 5	
10975	20120423	 377.wav	 505	 4	 415	 9	
10975	20120423	 132.wav	 488	 5	 1272	 7	
10975	20120423	 378.wav	 78	 3	 367	 8	
10975	20120423	 171.wav	 626	 4	 363	 9	
10975	20120423	 358.wav	 366	 5	 379	 9	
10975	20120423	 422.wav	 594	 7	 413	 7	
10975	20120423	 sarahordaz.wav	 522	 2	 2865	 8	
10975	20120423	 820.wav	 1090	 5	 1376	 8	
10975	20120423	 244.wav	 625	 7	 2050	 7	
10975	20120423	 626.wav	 1054	 5	 382	 7	
10975	20120423	 363.wav	 743	 3	 500	 7	
10975	20120423	 170.wav	 378	 3	 350	 9	
10975	20120423	 360.wav	 439	 3	 448	 7	
10975	20120423	 705.wav	 2575	 5	 559	 8	
10975	20120423	 700.wav	 395	 5	 590	 8	
10975	20120423	 816.wav	 418	 3	 1268	 9	
10975	20120423	 374.wav	 1168	 5	 484	 9	
10975	20120423	 720.wav	 1612	 5	 309	 8	
10975	20120423	 311.wav	 315	 3	 2057	 8	
10975	20120423	 714.wav	 621	 5	 751	 7	
10975	20120423	 262.wav	 561	 5	 1117	 9	
10975	20120423	 502.wav	 504	 6	 2071	 7	
10975	20120423	 277.wav	 274	 9	 3977	 6	
10975	20120423	 802.wav	 1508	 2	 289	 8	
10975	20120423	 221.wav	 4109	 2	 605	 9	
10975	20120423	 351.wav	 377	 2	 3733	 9	
10975	20120423	 254.wav	 1597	 5	 454	 8	
10975	20120423	 722.wav	 2621	 5	 3364	 8	
10975	20120423	 260.wav	 1107	 6	 2136	 7	
10975	20120423	 713.wav	 386	 6	 534	 7	
10975	20120423	 113.wav	 434	 5	 1756	 8	
10975	20120423	 382.wav	 486	 5	 2077	 8	
10975	20120423	 106.wav	 2729	 4	 844	 8	
10975	20120423	 368.wav	 1357	 5	 392	 9	
10975	20120423	 224.wav	 748	 3	 353	 8	
10975	20120423	 698.wav	 2012	 4	 364	 8	
10980	20120428	 367.wav	 2367	 5	 14206	 6	
10980	20120428	 110.wav	 2881	 5	 3420	 7	
10980	20120428	 817.wav	 2707	 4	 3325	 4	
10980	20120428	 277.wav	 1382	 5	 5999	 6	
10980	20120428	 415.wav	 1217	 5	 539	 4	
10980	20120428	 351.wav	 2634	 4	 1328	 4	
10980	20120428	 808.wav	 431	 5	 5193	 4	
10980	20120428	 700.wav	 1452	 4	 10346	 4	
10980	20120428	 170.wav	 5368	 7	 3860	 3	
10980	20120428	 224.wav	 2194	 5	 4962	 4	
10980	20120428	 358.wav	 2807	 4	 7358	 6	
10980	20120428	 728.wav	 15669	 5	 16386	 4	
10980	20120428	 132.wav	 205	 4	 441	 4	
10980	20120428	 311.wav	 883	 3	 3834	 4	
10980	20120428	 296.wav	 4520	 4	 2488	 7	
10980	20120428	 370.wav	 2641	 3	 2367	 4	
10980	20120428	 382.wav	 2052	 4	 1898	 4	
10980	20120428	 424.wav	 2590	 3	 1662	 7	
10980	20120428	 352.wav	 1690	 3	 1720	 4	
10980	20120428	 366.wav	 2385	 4	 1057	 4	
10980	20120428	 376.wav	 2159	 4	 337	 4	
10980	20120428	 624.wav	 1891	 4	 1896	 6	
10980	20120428	 698.wav	 816	 3	 1793	 3	
10980	20120428	 602.wav	 1520	 3	 796	 4	
10980	20120428	 363.wav	 1361	 3	 1524	 4	
10980	20120428	 705.wav	 987	 5	 205	 5	
10980	20120428	 723.wav	 2863	 4	 660	 6	
10980	20120428	 260.wav	 2754	 4	 899	 7	
10980	20120428	 252.wav	 1591	 4	 673	 3	
10980	20120428	 420.wav	 2138	 3	 3172	 7	
10980	20120428	 378.wav	 2515	 4	 4221	 4	
10980	20120428	 171.wav	 1798	 7	 4687	 4	
10980	20120428	 262.wav	 2309	 7	 2129	 4	
10980	20120428	 701.wav	 1557	 4	 4464	 5	
10980	20120428	 712.wav	 1035	 3	 1851	 6	
10980	20120428	 254.wav	 2458	 4	 215	 4	
10980	20120428	 284.wav	 1217	 3	 659	 7	
10980	20120428	 255.wav	 1310	 3	 555	 7	
10980	20120428	 720.wav	 881	 4	 399	 5	
10980	20120428	 276.wav	 1662	 4	 764	 6	
10980	20120428	 724.wav	 628	 4	 398	 5	
10980	20120428	 711.wav	 3172	 4	 724	 6	
10980	20120428	 626.wav	 1966	 3	 648	 5	
10980	20120428	 322.wav	 1610	 5	 548	 5	
10980	20120428	 220.wav	 2051	 4	 281	 4	
10980	20120428	 709.wav	 898	 3	 1744	 6	
10980	20120428	 226.wav	 601	 4	 236	 3	
10980	20120428	 502.wav	 587	 4	 327	 6	
10980	20120428	 289.wav	 1556	 4	 400	 5	
10980	20120428	 717.wav	 1900	 3	 386	 3	
10980	20120428	 601.wav	 1369	 3	 733	 3	
10980	20120428	 275.wav	 472	 3	 239	 7	
10980	20120428	 713.wav	 797	 3	 335	 6	
10980	20120428	 115.wav	 770	 3	 398	 6	
10980	20120428	 377.wav	 1400	 6	 1689	 4	
10980	20120428	 244.wav	 933	 4	 954	 6	
10980	20120428	 708.wav	 299	 4	 523	 5	
10980	20120428	 353.wav	 4468	 3	 5669	 4	
10980	20120428	 816.wav	 2090	 4	 679	 3	
10980	20120428	 355.wav	 396	 4	 536	 4	
10980	20120428	 360.wav	 361	 3	 439	 3	
10980	20120428	 732.wav	 645	 4	 1038	 4	
10980	20120428	 116.wav	 2536	 4	 931	 6	
10980	20120428	 815.wav	 4512	 3	 1944	 3	
10980	20120428	 627.wav	 874	 5	 785	 5	
10980	20120428	 719.wav	 2856	 4	 532	 5	
10980	20120428	 716.wav	 3540	 3	 573	 3	
10980	20120428	 373.wav	 920	 4	 1436	 5	
10980	20120428	 111.wav	 1555	 4	 365	 6	
10980	20120428	 714.wav	 287	 3	 494	 6	
10980	20120428	 113.wav	 2985	 4	 922	 3	
10980	20120428	 106.wav	 5133	 3	 1380	 4	
10980	20120428	 422.wav	 1459	 4	 385	 5	
10980	20120428	 241.wav	 299	 4	 386	 6	
10980	20120428	 722.wav	 748	 5	 880	 5	
10980	20120428	 802.wav	 179	 4	 439	 3	
10980	20120428	 820.wav	 357	 4	 354	 3	
10980	20120428	 sarahordaz.wav	 2836	 4	 850	 4	
10980	20120428	 221.wav	 1448	 4	 415	 4	
10980	20120428	 105.wav	 2640	 4	 2977	 5	
10980	20120428	 368.wav	 892	 4	 266	 5	
10980	20120428	 374.wav	 1863	 4	 990	 5	
10980	20120428	 375.wav	 1654	 4	 86	 5	
10980	20120428	 261.wav	 532	 4	 370	 6	
10980	20120428	 365.wav	 598	 4	 337	 4	
10983	20120507	 815.wav	 8598	 2	 3004	 3	
10983	20120507	 370.wav	 3921	 5	 7048	 7	
10983	20120507	 226.wav	 1696	 1	 2997	 4	
10983	20120507	 360.wav	 5193	 3	 4204	 1	
10983	20120507	 284.wav	 3560	 9	 4663	 5	
10983	20120507	 719.wav	 1879	 9	 6892	 2	
10983	20120507	 224.wav	 3058	 4	 3126	 7	
10983	20120507	 732.wav	 3778	 6	 3848	 4	
10983	20120507	 170.wav	 1029	 1	 749	 9	
10983	20120507	 709.wav	 3305	 8	 2556	 3	
10983	20120507	 260.wav	 1901	 9	 497	 1	
10983	20120507	 353.wav	 1993	 1	 1265	 1	
10983	20120507	 220.wav	 793	 1	 1060	 1	
10983	20120507	 378.wav	 1297	 9	 2471	 4	
10983	20120507	 705.wav	 5138	 6	 4696	 5	
10983	20120507	 252.wav	 920	 9	 1926	 4	
10983	20120507	 722.wav	 3795	 5	 5552	 4	
10983	20120507	 105.wav	 2714	 9	 6237	 7	
10983	20120507	 700.wav	 5906	 4	 4112	 5	
10983	20120507	 322.wav	 3368	 8	 4455	 5	
10983	20120507	 296.wav	 2331	 9	 2710	 1	
10983	20120507	 816.wav	 1832	 1	 2863	 9	
10983	20120507	 377.wav	 861	 1	 645	 9	
10983	20120507	 422.wav	 3737	 3	 577	 1	
10983	20120507	 716.wav	 1574	 1	 1224	 1	
10983	20120507	 817.wav	 832	 1	 2113	 9	
10983	20120507	 728.wav	 2931	 4	 3772	 5	
10983	20120507	 624.wav	 3720	 5	 2545	 3	
10983	20120507	 724.wav	 1075	 1	 1050	 2	
10983	20120507	 sarahordaz.wav	 1956	 1	 1181	 9	
10983	20120507	 720.wav	 5791	 5	 10016	 5	
10983	20120507	 808.wav	 2636	 1	 650	 1	
10983	20120507	 221.wav	 4310	 3	 2550	 3	
10983	20120507	 276.wav	 2471	 7	 4684	 4	
10983	20120507	 708.wav	 7419	 7	 2697	 5	
10983	20120507	 363.wav	 2413	 2	 2917	 2	
10983	20120507	 111.wav	 4013	 8	 3850	 4	
10983	20120507	 366.wav	 1719	 1	 3291	 1	
10983	20120507	 375.wav	 8274	 6	 2637	 7	
10983	20120507	 802.wav	 1992	 1	 3960	 4	
10983	20120507	 368.wav	 2150	 5	 832	 1	
10983	20120507	 115.wav	 1934	 9	 1241	 1	
10983	20120507	 712.wav	 3367	 8	 679	 1	
10983	20120507	 626.wav	 4423	 7	 2195	 3	
10983	20120507	 373.wav	 2980	 5	 7051	 7	
10983	20120507	 358.wav	 3031	 8	 2597	 7	
10983	20120507	 116.wav	 2620	 9	 2076	 2	
10983	20120507	 424.wav	 5966	 7	 3994	 3	
10983	20120507	 627.wav	 4727	 5	 2701	 9	
10983	20120507	 711.wav	 2175	 3	 1974	 1	
10983	20120507	 701.wav	 2990	 5	 518	 5	
10983	20120507	 132.wav	 2060	 7	 3481	 5	
10983	20120507	 262.wav	 2593	 5	 1784	 7	
10983	20120507	 255.wav	 1578	 9	 3395	 1	
10983	20120507	 820.wav	 2189	 1	 1109	 9	
10983	20120507	 277.wav	 1713	 9	 758	 1	
